,label,sentiment
8672,2,một lần nữa khẳng_định nếu có mua hàng trên tiki thì hãy chọn tiki trading đóng_gói cẩn_thận rất đáng tiền sản_phẩm đẹp gọn đầy_đủ phụ_kiện
8673,0,sạc cả đêm không đầy được có đổi được hàng_không tiki
8674,2,sách hay bổ_ích cho những người tìm_hiểu văn_hoá trung quốc
8675,1,vòng bit tôi thấy khác so với hình quảng_cáo sản_phẩm và của những người mua khác đặc_biệt có mùi hôi rất khó_chịu như mùi cống nhờ cửa_hàng kiểm_tra lại giúp
8676,1,mới dùng chưa biết kết quả ra
8677,0,tấm poster bên trong như_vậy không khiến mình cảm_thấy hài_lòng một_chút nào
8678,1,nước_khoáng có vị mặn dùng cho da nhờn nhưng khi mình xịt một thời_gian thì thấy da rất nhờn chứ không được khô_ráo không hiểu vì sao hay do quá nóng nên ra mồ_hôi
8679,2,giao hàng nhanh đóng_gói kỹ nhãn_mác đầy_đủ không bị tháo ra sau khi rửa mặt và dùng dung_dịch dưỡng ẩm thấy da mềm mịn
8680,2,sách hay hình_ảnh chi_tiết rõ_ràng có cách làm các câu hỏi trả_lời cho từng vấn_đề phát_sinh trog từng giai_đoạn đọc để biết con nên ăn gì theo từng tháng tuổi nha các mẹ
8681,2,sản_phẩm y_như hình nha không nói
8682,0,sản_phẩm khi unbox phát_hiện bị trầy nhiều bể một miếng nhựa nghi_ngờ hàng đã xài rồi đề_nghị được đổi lại sản_phẩm
8683,1,con_lăn hơn bị trục_trặc về bánh bánh bị kẹt mong bên tiki giao hàng kiểm_tra rồi giao
8684,0,lưỡi cạo râu không ăn không cạo
8685,0,màu_sắc hơi xỉn và hơi có mùi mình không được hài_lòng lắm
8686,1,quần đẹp nhưng vì mua không để_ý vì là quần dáng ôm nên không hợp với tuổi của mình nên đành vất xó
8687,1,mua về thì ở tình_trạng như kiểu đã qua sử_dụng không có ly lông bọc vào như sách mới bìa sách thì bị bong ra nói_chung chất lương_sản_phẩm không
8688,0,nhìn thì đẹp lỗ hỡ trên miệng bình để uống nhưng không có mút đậy để như_vậy bụi bay vào và không giữ nhiệt được lâu không có ống hút qua thất_vọng
8689,1,nhìn đẹp mau nóng máy tỉa tương_đối không như kỳ_vọng
8690,2,sản_phẩm mới đóng gói cẩn_thận bé mình da nhạy_cảm xài loại này rất ô_kê mùi lại thơm nhẹ rất
8691,0,ninja van giao hàng quá chậm_trễ
8692,0,mình vừa_vặn vài cái thì rubik long ra luôn vừa mua đã hỏng
8693,1,cũng tàm_tạm hơi khó sử dụng
8694,1,bình_thường không có gì đặc_sắc không nên mua bình
8695,0,nhận hàng về tải ứng_dụng tạo tài_khoản rồi đăng_nhập vào báo lỗi không sử_dụng
8696,0,kính không được sắc xảo cho lắm
8697,0,mình vừa nhận được sản_phẩm lúc chiều tiki giao nhanh nhưng sản_phẩm cũ và xước rất nhiều đây không phải lần đầu_tiên mình nhận được sản_phẩm cũ như này ạ mong tiki cải_thiện tình_trạng
8698,1,giày thon gọn đi du_lịch rất
8699,2,đóng_gói kỹ giao hàng rất nhanh mình đặt trưa hôm_qua mà sáng nay đã giao rồi chất_lượng sản_phẩm
8700,0,gạo đóng không giống miêu_tả hạt gạo ăn ổn so với chất_lượng thì chưa bằng các hãng đang
8701,2,đẹp lại còn được tặng kèm lịch rất hài_lòng
8702,0,usb wifi nà sử_dụng với ubuntu thì bình_thường còn windows thì cứ vài phút bị ngắt kết_nối một
8703,2,ngon_lành cành đào chất_lượng tốt uy tín cũng cao
8704,1,đóng_gói hàng cẩn_thận giao nhanh chai thuỷ_tinh nắp nhựa thuỷ_tinh không sáng đẹp như hình
8705,1,không dành cho các bạn to_con mập_mạp nha thích_hợp v
8706,1,sách thì ổn nhưng sao không thấy có đĩa dvd để nghe vậy
8707,0,sản_phẩm bị lỗi túi nhựa bị lỗi sản_xuất
8708,2,sách ô_kê đọc xong mới biết hay
8709,0,mình vừa_mới nhận em này không biết chất_lượng thế_nào nhưng rất không hài_lòng đóng_gói rất lỏng_lẻo sản_phẩm có dấu_hiệu đã bị mở nắp
8710,2,sách bọc kĩ còn mới giao siêu nhanh trong ngày luôn đáng tiền mua vì nội_dung cực
8711,2,tưởng được có quà ai_ngờ không
8712,2,sản_phẩm y hình mình mua được giá khuyến_mại nên rất phù hợ
8713,1,mình nghĩ sản_phẩm là phù_hợp với mức giá tiền bỏ ra bởi tiền_nào_của_nấy
8714,0,mình mua hai chai sử dụng lần đầu thấy not tốt vòi không xịt được xịt lần đầu tiên thôi mà tóc rụng như mưa chỉ được mùi hương bưởi dễ chịu
8715,0,khá thất_vọng vì toàn hình con heo
8716,1,chất_lượng vừa tầm giá
8717,0,mình mới mua dù bung ra không được giờ lại không thu lại
8718,0,giày như mẫu nhưng màu lại khác hoá_đơn là màu đen nhưng nhận là màu hồng mà thôi cũng nhận tạm
8719,1,chạm vào túi thấy dại và cứng hơn nhiều so với loại mình mua ở bibo_mart một_số điểm khác_biệt mình không rõ là do mẫu mới hay gì nên mình có chụp lại ảnh
8720,2,sản_phẩm tốt lắm mọi người nên mua nha kem chống nắng có nên tông xíu không đáng_kể sữa rửa mặt sạch sâu ô_kê
8721,0,giao hành nhanh nếu ai muốn mua tủ dùng để rau và nước_ngọt thì được chứ để thịt cá có mà hư
8722,0,không được hài lòng vì không nhìn ngoài không được đẹp như quảng cáo
8723,0,sách có rất nhiều vết xước và vết bẩn ở bìa trông như sách cũ
8724,2,bạn chỉ có_thể mang lại hạnh_phúc bình_an cho người_thân bằng cách chính bạn hạnh_phúc bình_an
8725,0,không được hài_lòng lắm vì không có tấm vách sau lưng tủ giống hình_mẫu
8726,0,không có quà tặng mình muốn đổi trả hàng thì vô_cùng lâu không đổi được lúc_nào cũng nói hối_thúc bên vận_chuyển để lấy hàng trả mà đợi lâu cũng không
8727,0,dây có vấn_đề lúc vào điện lúc
8728,2,giao nhầm hàng nhưng tiki đã trả hàng và hoàm đủ số tiền rất dài lòng với tiki chứ cửa_hàng thì không thích lắm
8729,0,móc không châc chắn không treo được đồ
8730,0,tiki dạo này sao dịch_vụ kém vậy đóng_gói sơ_sài hàng nhận được móp méo hết không được hộp nào còn nguyên_vẹn cả mua trên tiki rất nhiều lần rồi nhưng đây là lần đầu_tiên tôi thất_vọng
8731,1,tiki đóng_gói sản_phẩm rất ô_kê hạn sử_dụng còn xa có_điều giới_thiệu có quà tặng kèm mà không có gì hết à hơi thất_vọng
8732,0,quá tệ giống như đồ_chơi trẻ_con
8733,1,hộp mỏng bị móp rách ở góc quyển người hát_rong bị lỗi dính trang gỡ lại chất_lượng giấy tốt dày_dặn
8734,2,rất tốt giặt êm không rung
8735,2,gói cẩn_thận dầu_gội thơm tuy_nhiên gội xong hơi khô tóc cần thêm thời_gian để xem có hiệu_quả
8736,2,sách cũng được nội_dung ngắn_gọn không rườm_rà
8737,1,lọ cao dùng ổn nhưng hũ nhỏ xoáy chặt nắp vẫn bị tràn
8738,0,tấm mỏng quá dùng không có tác_dụng
8739,0,vải mỏng màu mình không thích đóng gói cẩn_thận
8740,1,miếng đệm pva của mình bị lỗi cong vênh nên không lắp_ráp được tiki đổi cho mình sản_phẩm khác được
8741,2,dạo gần đây tiki vận_chuyển hiếm khi có miếng xốp để chêm sách sách trong hộp quá to vận_chuyển hay bị dơ hay quăn góc không cần đổi sách nhưng hy_vọng tiki xem_lại cách đóng_gói sách
8742,2,cuốn sách cần có cho mỗi bạn trẻ
8743,0,mình vừa nhận sách và cảm_thấy không hài_lòng khi tiki vẫn giao sách khi gáy sách xấu như ảnh
8744,1,thi_thoảng mình ăn có hạt bị mốc hạn sử_dụng thấy ghi là trên nắp hộp nhưng thực_tế tìm không
8745,2,vừa nhận sản_phẩm sản_phẩm dùng tốt như kì_vọng của
8746,1,trong đơn hàng có ghi là đơn hàng quà tặng lúc giao hàng không có cặp dầu_gội xả tóc như trong đơn hàng
8747,1,nói_chung sách đọc cho vui chứ không
8748,0,sản_phẩm quảng_cáo thì thật gửi hàng thì không giống rất không hài_lòng nếu đổi trả mà vẫn gửi hàng như_vậy thì xin trả lại cửa_hàng không cho sao nào
8749,1,xài ngày đầu giữ đông lâu sang ngày thứ hai bình không còn giữ lâu nữa hoang_mang
8750,0,sản_phẩm tôi nhận không còn nguyên_vẹn bao_bì sản_phẩm đã bị cắt bao_bì và dán lại bao_bì bằng băng keo trong đề_nghị xử_lý giúp
8751,2,sách giao nhanh mình rất hài_lòng về mặt bìa bìa rất đẹp còn nội_dung thì khỏi phải bàn
8752,0,tiki giao hàng thì tốt mình nói_riêng về sản_phẩm thì chẳng tốt tý nào không có tác_dụng dù xài lâu mụn lây_lan thêm do mình chà từ nơi này sang nơi khác không nên chọn sản_phẩm
8753,1,không có cảm_nhận gì đặt biêt giưa trươc và sau khi xài sản_phẩm
8754,1,hư một bên tai nghe cáp sạc kim
8755,0,gội xong đầu vẫn bẩn như chưa gội không trị được gàu tóc bết rụng nhiều và đầu ngứa kinh_khủng sản_phẩm có giá tiền khá cao so với dầu_gội cùng
8756,0,hộp và nắp không khớp không đóng được nắp chất_lượng không
8757,2,giao hàng nhanh sản_phẩm được bọc bìa kính rất chắc_chắn và đẹp
8758,0,cái hộp màu đen mà giao màu hồng
8759,1,giao hàng quá chậm gọi lên tổng_đài để hỏi còn bị nạt lại chán tiki
8760,1,không ngon làm theo hướng dẫn nhưng bún nhão
8761,1,em đặt bản đặc_biệt mà không bình_thường cửa_hàng giao nhầm không ạ nên chưa giám bóc mong cửa_hàng cho em biết đây phải bản đặc_biệt không
8762,1,mới khui hàng cắm điện vào không thấy
8763,1,có nhiều lưỡi dao bị lỗi
8764,0,nhận sách thì ngoài sách đẹp cứng mê luôn nhưng dở ra mấy trang sau rồi gáy sách cấc thứ thì không tuyệt lắm
8765,2,phù_hợp với da thiên khô thấm lâu không gây nhờn rót hay dị_ứng
8766,1,sản_phẩm sài khá là ổn ô_kê
8767,2,tôi quen dùng loại này nên mua
8768,0,sữa rửa mặt lỏng như nước mua rồi mà rửa mặt chán quá yêu_cầu tiki kiểm_tra lại sản_phẩm
8769,2,nhận máy nhanh máy chạy tốt mùa hè ép nước trái_cây uống thì không còn gì để chê
8770,1,tạm túi hơi bé không phù_hợp với những anh_em to
8771,0,cửa_hàng làm_ăn treo đầu dê bán thịr chó giới_thiệu sản_phẩm không rõ ràng
8772,0,quần quá mỏng dây_thun mỏng_manh
8773,0,bóp mới mua ve xài được vài bữa bị rách liền không biết trường hop này tiki có hỗ_trợ
8774,0,giao hàng không đúng như hình sản_phẩm đăng mong cửa_hàng đổi lại cho đúng sản_phẩm như hình
8775,0,sản_phẩm tệ giá cao
8776,0,sao mình nhận hàng_không có_điều khiển
8777,0,máy chạy yếu và dây_điện quá ngắn hơi bất_tiện không xay nhuyễn
8778,2,chất_lượng sản_phẩm hơn cả mong_đợi giá_thành hợp_lí
8779,0,quá tệ luôn lỡ mà mua tặng ai chắc chết
8780,0,cam hình_ảnh quá nhoè không hiểu sao lần trươc mua cam y_hệt thế_này thì lại mgon hay giờ càng ngàng tiki càng liên_kết với bọn bán hàng đểu để kiếm thêm lợi_nhuận
8781,1,sản_phẩm có thương_hiệu mà loa bé lắm ý có_khi ngang loa điện_thoại tí thôi buồn quá
8782,2,mình đã dùng và thấy ô_kê
8783,2,sách trang_trí rất đẹp giấy dày sticker rất đẹp dễ thương mình vừa plan vừa ghi diary nói_chung quá tuyệt mua lúc giảm giá
8784,1,sách hay bìa và giấy rất
8785,1,dùng khá ổn mới về nhìn tương_đối đẹp màu_sắc bắt_mắt tuy_nhiên sau một thời_gian khoảng vài tháng thì dây bị phai màu đi khá nhiều nói_chung trong tầm giá cũng khó đòi_hỏi
8786,0,không thấm mồ_hôi nha thoát nước chậm không ăn phím
8787,0,đặt mua rồi nhận cái kết là chỉ có vỏ mà không thấy ruột lm ăn mất uy_tín
8788,0,hàng cũ đổi màu có mùi mốc không hài lòng thất_vọng
8789,2,cuốn sách thể_hiện ý_chí sắt_đá của một người làm_việc lớn các bạn trẻ hãy đọc để rèn_luyện thêm bản_lĩnh
8790,2,quát mát và đúng như giới_thiệu trên trang
8791,2,kem xài thì ô_kê nhưng mà giao hàng quá chậm luôn mùi thơm dễ chịu bôi lên là thấm vào da luôn không bị bết dính
8792,0,cạo yếu quá rất chán rất mất thời_gian mà không sạch
8793,0,giá đỡ dính kém phải cho thêm ít
8794,1,chất_lượng hợp với giá_cả
8795,0,không phù_hợp thị_trường việt_nam pr quá nhiều về diễn_giả
8796,2,giao nhanh đóng_gói kỹ hạn sử_dụng
8797,1,dụng_cụ bị thiếu miếng mút lót làm_sao để nhận thêm được miếng cao_su
8798,2,hàng đúng mẫu nghe êm nhưng không biết dùng được lâu không thoi
8799,1,chất đặc như cream da_dầu dùng không hợp bị đổ dầu rất nhiều dưỡng ẩm cơ_thể ổn
8800,2,sách rất xinh chất giấy tốt nội_dung cuốn sách
8801,1,kích_thước hơi rộng so với bình_thường
8802,0,hàng không đúng như giới_thiệu
8803,2,njnjavan không cho xem hạn sử_dụng hàng cũ quá cũ
8804,0,chuột và bàn_phím dùng chung receiver mà bàn_phím liên_tục mất sóng chuột thì bình_thường có hỗ_trợ đổi bàn_phím khác
8805,1,tiki giao hàng nhanh và đóng_gói cẩn_thận còn về nội_dung sách thì không phải bàn tuy_nhiên mắc lỗi chính_tả nhiều cỡ chữ nhỏ nên dễ bị hoa mắt làm mình có chút thất_vọng
8806,0,mua hàng tiki vài lần nhưng lần này thì thất_vọng nặng_nề sản_phẩm mua về không đúng như mô_tả khuyên mọi người nên suy_nghĩ cho kỹ trước khi mua
8807,0,sản_phẩm hoàn toà không giống như mô_tả tôi muốn được trả lại hàng đề_nghị tiki hỗ_trợ tôi trả lại hàng
8808,2,hàng tốt đóng_gói cẩn_thận giá vừa_phải không có nhiều khuyến_mãi như trong siêu_thị
8809,2,mình chọn nhà_cung_cấp là fahasa nên đóng_gói siêu cẩn_thận luôn giao lại nhanh nữa sách rất_chi_là ô_kê còn về nội_dung thì không cần bàn_cãi nữa rồi hay lắm luôn nha
8810,0,màu_sắc không đúng với hình_ảnh giới_thiệu
8811,2,rất đẹp nội_dung tạo cảm_hứng học tiki giao hàng rất
8812,1,hạt đậu hơi cũ chưa nấu thử nên chưa biết chất_lượng
8813,0,không giống như trong hình mặc nhìn như áo của mấy ông_già hay mặc quá rộng yêu_cầu tiki kiểm_tra lại thất_vọng về sản_phẩm
